year,month,day,tempHigh,tempAvg,tempLow,DPHigh,DPAvg,DPLow,humidityHigh,humidityAvg,humidityLow,SLPHigh,SLPAvg,SLPLow,visibilityHigh,visibilityAvg,visibilityLow,windAvg,Rainfall,AQI
2015,8,30,29,27,25,27,26,25,96,93,84,1007,1005,1004,5,4,2,10,24.89,33.0
2015,8,31,29,27,26,26,26,25,94,91,84,1007,1005,1003,5,4,2,11,21.08,50.0
2015,9,2,31,28,24,26,25,24,96,86,70,1005,1003,1002,27,6,3,18,0.0,242.0
2015,9,3,30,28,26,26,25,24,95,83,66,1009,1007,1004,6,5,3,5,0.0,106.0
2015,9,4,33,29,26,27,25,25,94,78,58,1010,1008,1006,6,5,5,5,0.0,165.0
2015,9,5,33,30,27,27,26,25,89,77,60,1010,1007,1005,6,5,5,5,0.0,83.0
2015,9,6,33,30,27,26,26,25,94,77,63,1009,1007,1004,27,6,5,10,0.0,52.0
2015,9,7,33,29,25,27,26,25,94,79,58,1008,1006,1004,5,5,5,8,0.0,42.0
2015,9,8,33,30,26,28,26,25,94,77,60,1007,1005,1003,6,6,5,5,0.0,83.0
2015,9,9,33,30,27,27,26,25,95,79,62,1006,1005,1002,5,4,3,2,3.05,118.0
2015,9,10,34,30,26,28,26,24,95,76,49,1008,1006,1004,5,5,5,5,0.51,63.0
2015,9,11,34,30,26,28,26,25,89,73,38,1009,1007,1004,6,6,5,5,0.0,168.0
2015,9,12,33,29,24,27,26,25,92,73,53,1008,1006,1004,6,6,3,11,18.03,240.0
2015,9,13,34,30,26,27,26,24,95,79,60,1008,1006,1003,6,5,3,3,7.11,75.0
2015,9,14,34,31,27,27,26,25,95,76,58,1007,1005,1002,6,6,5,8,0.0,65.0
2015,9,15,34,30,26,26,25,24,89,76,53,1007,1005,1003,6,5,4,8,2.03,57.0
2015,9,16,34,30,26,27,26,24,89,72,49,1007,1004,1002,6,6,5,8,0.0,52.0
2015,9,17,34,31,28,28,27,26,94,79,60,1006,1004,1002,6,5,5,2,0.0,64.0
2015,9,18,34,31,27,28,27,26,90,79,60,1006,1004,1001,6,5,3,5,1.02,45.0
2015,9,19,31,28,25,26,25,24,94,86,60,1044,1007,1003,6,5,3,10,1.02,32.0
2015,9,20,32,28,24,26,25,24,96,81,58,1008,1006,1004,5,5,3,14,0.51,36.0
2015,9,21,31,28,26,26,26,25,94,86,71,1008,1006,1004,5,5,2,13,0.51,42.0
2015,9,22,33,29,26,27,26,25,89,76,60,1008,1006,1004,6,6,5,18,0.0,50.0
2015,9,23,31,28,26,27,26,25,94,87,73,1008,1006,1004,6,5,3,10,6.1,44.0
2015,9,24,28,27,26,26,26,24,95,90,84,1007,1005,1003,5,4,3,8,2.03,60.0
2015,9,25,32,29,25,28,26,25,96,83,58,1007,1005,1002,27,6,3,5,3.05,79.0
2015,9,27,34,29,25,26,24,23,89,71,47,1008,1006,1004,5,5,0,5,0.0,140.0
2015,9,28,33,29,26,26,24,23,96,70,46,1009,1007,1005,5,5,3,2,0.0,164.0
2015,9,29,34,30,26,27,25,22,94,70,39,1009,1007,1005,5,5,2,3,0.0,181.0
2015,9,30,35,31,27,28,26,25,84,72,53,1011,1009,1007,6,5,5,0,0.0,122.0
2015,10,1,33,28,23,28,25,22,94,76,46,1013,1011,1008,6,5,3,5,58.93,198.0
2015,10,2,32,29,25,27,26,24,94,81,63,1012,1009,1007,5,5,5,5,0.51,174.0
2015,10,3,33,29,26,26,26,24,94,77,60,1011,1008,1005,5,5,3,5,0.51,172.0
2015,10,4,33,29,25,26,24,22,95,76,49,1011,1008,1005,5,5,3,5,9.91,112.0
2015,10,5,32,28,25,27,26,25,92,79,60,1010,1008,1005,6,5,3,2,1.02,37.0
2015,10,6,32,29,26,27,26,25,94,81,60,1009,1007,1004,27,5,3,5,1.02,66.0
2015,10,7,33,29,26,26,25,24,94,76,49,1009,1007,1005,6,5,3,8,2.03,65.0
2015,10,8,26,26,25,26,24,24,95,93,84,1008,1004,1001,6,4,2,6,17.02,71.0
2015,10,9,31,28,24,26,24,24,94,83,60,1006,1004,1000,6,5,3,8,0.0,84.0
2015,10,10,33,28,24,26,24,23,95,84,65,1008,1007,1005,6,5,3,3,24.89,67.0
2015,10,11,31,27,23,26,24,23,94,82,63,1010,1009,1007,6,5,3,0,0.76,207.0
2015,10,12,31,28,24,26,24,23,94,83,58,1012,1009,1007,6,5,3,0,0.0,287.0
2015,10,13,29,26,23,25,24,23,94,87,69,1013,1011,1008,6,5,1,3,5.08,61.0
2015,10,14,31,27,23,26,23,22,89,77,60,1014,1012,1005,5,5,4,3,0.0,91.0
2015,10,15,31,27,24,25,24,22,94,80,51,1015,1013,1010,5,4,3,0,0.0,146.0
2015,10,16,32,28,24,25,24,20,94,76,56,1015,1012,1010,5,5,3,0,0.0,140.0
2015,10,17,32,28,25,25,24,22,94,74,51,1014,1011,1009,5,4,3,6,0.0,133.0
2015,10,18,32,28,25,26,24,23,94,75,51,1014,1012,1010,5,4,3,3,0.0,134.0
2015,10,19,32,28,25,25,24,23,94,75,51,1014,1011,1008,5,3,1,0,0.0,136.0
2015,10,20,32,28,24,25,24,22,96,75,51,1012,1009,1001,5,4,2,0,0.0,98.0
2015,10,21,32,28,24,25,24,23,96,75,53,1012,1009,1007,4,4,1,0,0.0,161.0
2015,10,22,33,28,23,25,23,20,97,71,42,1013,1010,1004,5,4,2,2,0.0,162.0
2015,10,23,33,29,24,25,23,20,97,72,46,1012,1010,1007,5,4,3,2,0.0,128.0
2015,10,24,32,28,24,25,21,17,88,65,31,1013,1011,1009,5,4,3,2,0.0,137.0
2015,10,25,32,28,23,25,23,22,89,75,47,1014,1012,1010,4,4,3,2,0.0,81.0
2015,10,26,32,28,24,25,23,18,97,73,33,1015,1012,1010,5,3,0,2,0.0,147.0
2015,10,27,33,28,23,25,23,22,94,72,44,1014,1012,1010,6,4,3,0,0.0,142.0
2015,10,28,33,28,23,24,22,20,94,68,39,1014,1012,1011,5,4,3,2,0.0,176.0
2015,10,29,32,28,24,24,23,20,94,70,42,1015,1013,1011,5,4,3,2,0.0,157.0
2015,10,30,27,26,24,26,23,22,95,90,79,1015,1014,1004,5,3,1,2,2.03,90.0
2015,10,31,24,23,22,23,22,21,97,88,76,1016,1014,1013,5,5,3,2,2.03,52.0
2015,11,1,24,23,22,23,21,20,89,85,76,1016,1014,1013,5,5,5,6,1.02,171.0
2015,11,2,30,26,22,24,22,19,91,75,46,1015,1014,1012,6,5,3,3,0.0,108.0
2015,11,3,31,27,22,23,22,20,97,77,49,1015,1013,1011,6,5,3,2,0.0,152.0
2015,11,4,31,27,23,23,22,20,93,71,42,1014,1011,1009,6,5,3,0,0.0,121.0
2015,11,5,31,27,23,23,22,20,93,69,42,1014,1011,1009,6,5,3,6,0.0,118.0
2015,11,6,32,27,22,22,21,18,91,66,37,1013,1011,1009,5,5,3,3,0.0,65.0
2015,11,7,32,27,22,23,19,14,91,59,23,1014,1012,1010,5,4,3,8,0.0,56.0
2015,11,9,30,26,21,26,18,12,88,62,22,1014,1012,1010,5,4,3,2,0.0,73.0
2015,11,10,30,25,20,22,21,18,94,73,50,1013,1011,1008,4,3,3,3,0.0,93.0
2015,11,11,31,27,22,22,20,18,89,67,47,1013,1011,1009,5,5,3,0,0.0,260.0
2015,11,12,31,26,21,22,19,18,94,68,39,1014,1012,1010,5,4,2,5,0.0,227.0
2015,11,19,29,24,19,22,21,19,94,76,50,1015,1013,1011,6,5,1,10,0.0,52.0
2015,11,20,31,26,20,24,21,19,89,79,49,1015,1012,1010,5,4,3,3,0.0,128.0
2015,11,21,32,27,21,22,21,19,91,67,42,1014,1012,1010,7,5,2,3,0.0,124.0
2015,11,22,32,26,20,22,21,18,94,70,37,1014,1012,1010,6,5,3,3,0.0,122.0
2015,11,23,31,25,19,21,19,17,94,66,33,1015,1013,1011,5,4,3,5,0.0,128.0
2015,11,24,30,24,19,20,18,13,94,67,25,1015,1012,1010,5,4,3,0,0.0,184.0
2015,11,25,29,23,18,21,19,17,96,70,38,1014,1012,1009,5,4,3,2,0.0,173.0
2015,11,26,31,24,18,19,17,10,94,62,18,1014,1011,1009,5,4,3,2,0.0,186.0
2015,11,27,29,24,18,20,18,15,94,71,37,1014,1011,1009,4,4,3,2,0.0,200.0
2015,11,28,29,24,19,20,18,15,94,70,38,1017,1015,1013,4,4,3,3,0.0,186.0
2015,11,29,28,23,18,19,18,17,93,68,44,1017,1015,1014,4,3,2,5,0.0,175.0
2015,11,30,29,24,19,21,19,17,89,64,48,1017,1014,1012,4,3,2,11,0.0,174.0
2015,12,1,29,24,20,22,19,18,89,71,48,1015,1013,1011,4,3,2,2,0.0,270.0
2015,12,2,27,24,21,22,21,20,89,76,59,1015,1013,1012,4,3,2,0,0.25,197.0
2015,12,3,25,23,22,22,21,20,95,84,73,1015,1014,1012,3,2,0,0,2.03,269.0
2015,12,4,28,24,22,22,19,16,95,74,51,1015,1013,1011,4,4,3,8,0.0,141.0
2015,12,5,28,24,20,21,19,17,100,74,54,1015,1013,1012,4,3,0,5,0.0,114.0
2015,12,7,28,24,19,19,18,16,88,66,38,1016,1014,1012,4,3,2,3,0.0,68.0
2015,12,8,28,23,19,21,18,16,94,73,40,1016,1013,1011,4,3,2,0,0.0,39.0
2015,12,9,27,23,19,22,19,17,96,76,52,1017,1014,1011,4,3,0,5,0.0,49.0
2015,12,10,27,22,18,20,18,16,94,74,44,1016,1013,1010,4,3,2,3,0.0,83.0
2015,12,12,29,23,18,21,19,17,88,74,50,1014,1011,1010,4,3,3,2,0.0,295.0
2015,12,13,28,23,19,21,21,19,96,77,56,1014,1013,1011,4,3,1,3,0.0,274.0
2015,12,14,28,24,21,23,21,20,94,81,66,1014,1012,1010,4,3,1,3,0.0,230.0
2015,12,15,26,23,21,21,19,18,88,77,64,1014,1013,1011,3,3,2,5,0.0,191.0
2015,12,16,27,23,19,19,15,13,88,64,44,1016,1014,1012,4,3,2,11,0.0,226.0
2015,12,17,25,20,15,14,10,4,94,54,26,1016,1014,1012,4,3,2,6,0.0,316.0
2015,12,18,18,17,16,17,15,14,94,90,77,1016,1015,1013,4,3,1,2,0.0,264.0
2015,12,19,26,21,16,17,14,12,94,66,42,1019,1016,1014,4,4,4,13,0.0,96.0
2015,12,20,25,20,16,17,14,11,88,65,47,1019,1016,1014,4,3,2,8,0.0,123.0
2015,12,21,24,19,14,15,12,10,88,64,41,1018,1016,1014,5,4,2,8,0.0,197.0
2015,12,22,26,20,13,16,13,11,88,68,27,1020,1018,1016,4,4,3,8,0.0,213.0
2015,12,23,27,21,15,17,14,12,83,64,32,1019,1016,1013,4,3,3,10,0.0,173.0
2015,12,24,27,21,16,15,13,10,87,57,27,1018,1015,1013,4,4,3,8,0.0,158.0
2015,12,25,25,21,17,16,14,13,73,62,47,1017,1016,1014,3,3,3,13,0.0,163.0
2015,12,26,24,20,15,15,13,12,88,62,37,1017,1016,1013,4,3,3,11,0.0,156.0
2015,12,27,25,19,13,15,13,10,94,65,28,1017,1016,1014,4,3,1,3,0.0,202.0
2015,12,28,25,19,13,15,14,12,92,63,38,1020,1017,1016,4,3,2,5,0.0,272.0
2015,12,29,24,19,13,17,16,12,94,76,52,1019,1016,1014,3,3,2,2,0.0,277.0
2015,12,30,25,19,13,19,16,14,100,77,46,1017,1015,1014,3,2,0,2,0.0,334.0
2015,12,31,26,20,15,19,17,15,94,78,50,1019,1017,1016,4,3,1,2,0.0,258.0
2016,1,1,26,20,14,18,17,13,100,75,44,1020,1018,1016,4,3,0,5,0.0,260.0
2016,1,2,24,19,14,18,16,15,94,75,44,1019,1017,1014,4,3,1,5,0.0,261.0
2016,1,3,26,20,14,18,17,15,90,71,46,1018,1016,1014,4,3,2,5,0.0,461.0
2016,1,5,26,21,16,16,15,14,94,74,42,1017,1015,1014,4,3,1,3,0.0,75.0
2016,1,6,26,21,16,17,16,14,95,74,46,1019,1015,1013,4,3,1,5,0.0,103.0
2016,1,7,26,20,14,18,16,14,94,71,42,1019,1016,1014,4,3,1,5,0.0,33.0
2016,1,8,26,21,15,19,17,13,94,76,44,1018,1015,1013,3,2,1,3,0.0,35.0
2016,1,9,27,21,15,24,19,15,100,84,61,1015,1013,1011,4,3,2,3,0.0,41.0
2016,1,10,27,22,18,21,19,17,94,76,52,1018,1015,1013,4,3,2,2,0.0,43.0
2016,1,11,25,21,18,20,19,18,100,85,57,1017,1015,1013,3,2,0,5,0.0,149.0
2016,1,12,26,20,14,15,13,9,88,62,31,1017,1014,1012,4,3,2,5,0.0,230.0
2016,1,13,25,19,13,17,14,12,88,70,38,1015,1013,1011,4,3,1,2,0.0,442.0
2016,1,14,25,19,14,16,14,11,94,70,41,1017,1014,1012,4,3,2,3,0.0,357.0
2016,1,15,25,19,14,15,13,11,94,63,31,1014,1012,1010,4,3,2,5,0.0,367.0
2016,1,16,27,21,14,17,13,7,96,63,20,1014,1012,1009,4,3,2,2,0.0,324.0
2016,1,17,27,21,15,16,13,7,94,58,20,1015,1012,1010,4,3,1,6,0.0,297.0
2016,1,18,27,20,13,17,13,10,88,59,29,1015,1012,1010,4,3,2,6,0.0,328.0
2016,1,19,27,21,14,17,14,12,88,60,32,1015,1012,1010,3,3,2,6,0.0,153.0
2016,1,21,21,19,18,18,17,16,94,84,68,1016,1015,1013,3,2,0,2,2.03,246.0
2016,1,22,23,20,17,18,13,4,94,63,15,1018,1016,1014,4,3,2,13,0.0,218.0
2016,1,23,22,18,14,15,14,13,88,73,57,1019,1017,1014,3,2,1,13,0.0,270.0
2016,1,24,23,18,13,15,12,6,94,67,21,1020,1016,1014,4,2,0,11,0.0,241.0
2016,1,25,23,18,13,14,12,8,88,61,33,1017,1014,1012,4,3,2,13,0.0,209.0
2016,1,26,24,18,12,13,9,5,90,53,21,1017,1014,1013,4,4,2,5,0.0,275.0
2016,1,27,24,19,13,13,9,4,88,53,18,1017,1014,1012,4,3,3,5,0.0,261.0
2016,1,28,24,19,15,17,13,8,94,70,43,1016,1014,1012,4,4,3,2,0.0,309.0
2016,1,29,25,20,16,18,15,12,94,68,40,1017,1015,1013,4,3,1,5,0.0,282.0
2016,1,30,25,21,16,18,16,8,94,76,34,1016,1014,1012,3,2,0,0,0.0,317.0
2016,1,31,27,21,16,19,17,13,88,71,46,1016,1013,1011,3,3,1,2,0.0,323.0
2016,2,1,27,22,17,20,18,15,94,76,50,1017,1014,1013,4,3,2,3,0.0,195.0
2016,2,2,25,21,16,20,18,16,100,84,69,1017,1015,1013,3,1,0,5,0.0,316.0
2016,2,3,28,22,16,19,17,13,94,67,32,1016,1013,1011,4,3,0,3,0.0,295.0
2016,2,5,28,21,14,14,11,5,82,50,18,1016,1013,1011,4,4,3,8,0.0,76.0
2016,2,6,27,20,13,13,9,4,68,42,14,1015,1012,1010,4,3,2,8,0.0,70.0
2016,2,7,28,21,13,24,14,9,88,57,25,1016,1014,1012,4,3,1,5,0.0,30.0
2016,2,8,29,22,16,19,14,7,94,61,19,1017,1013,1011,4,3,1,3,0.0,72.0
2016,2,9,27,22,17,20,18,14,94,74,40,1016,1013,1011,4,3,1,3,0.0,40.0
2016,2,10,26,23,21,21,19,18,88,76,54,1014,1012,1010,4,4,3,5,0.0,48.0
2016,2,11,27,22,16,19,18,15,94,74,43,1014,1011,1009,4,3,0,3,0.0,105.0
2016,2,12,28,23,18,22,20,17,89,75,59,1013,1011,1010,4,3,3,8,0.0,177.0
2016,2,13,29,25,21,21,20,19,94,73,50,1014,1012,1011,4,3,0,6,0.0,156.0
2016,2,14,29,24,19,22,20,18,96,76,58,1015,1013,1012,4,3,1,5,0.0,321.0
2016,2,15,31,26,20,21,19,17,94,69,34,1016,1014,1012,4,3,0,3,0.0,402.0
2016,2,16,32,27,21,20,18,14,88,59,29,1019,1015,1013,4,3,2,3,0.0,322.0
2016,2,17,32,26,20,20,18,14,83,57,26,1017,1015,1012,4,3,1,6,0.0,400.0
2016,2,18,31,26,20,22,19,16,83,63,33,1016,1013,1011,3,2,1,11,0.0,172.0
2016,2,20,31,26,21,23,21,17,89,73,52,1015,1012,1010,4,4,3,14,0.0,501.0
2016,2,21,30,26,22,24,22,20,88,75,55,1013,1011,1009,4,3,3,16,0.0,556.0
2016,2,22,30,28,25,24,23,21,89,78,56,1015,1013,1011,4,4,3,18,0.0,377.0
2016,2,23,30,27,24,24,23,21,94,78,58,1015,1013,1011,4,4,4,18,0.0,427.0
2016,2,24,26,24,22,24,22,19,94,85,78,1016,1014,1012,4,4,3,10,0.0,312.0
2016,2,28,31,26,21,26,21,18,88,68,35,1020,1016,1014,4,3,2,6,0.0,400.0
2016,2,29,31,26,21,26,22,17,89,73,48,1019,1016,1013,5,3,1,6,0.0,249.0
2016,3,1,32,26,21,22,19,15,94,65,29,1017,1014,1011,4,3,0,5,0.0,298.0
2016,3,2,33,27,21,22,20,18,89,64,34,1016,1014,1012,4,3,2,6,0.0,186.0
2016,3,3,32,27,22,23,21,19,94,72,42,1017,1014,1012,4,3,1,5,0.0,325.0
2016,3,5,31,26,21,24,22,19,89,74,39,1014,1011,1008,5,3,1,5,0.0,103.0
2016,3,6,31,26,21,24,22,20,94,70,47,1014,1011,1008,4,3,0,5,0.0,78.0
2016,3,7,32,28,23,22,19,16,89,59,28,1013,1010,1008,4,3,3,8,0.0,24.0
2016,3,8,33,27,21,25,23,21,94,77,55,1013,1010,1008,4,3,1,6,0.0,46.0
2016,3,9,33,28,23,25,23,20,94,73,37,1012,1010,1008,5,3,0,6,0.0,37.0
2016,3,10,33,28,23,26,22,19,99,70,46,1013,1011,1009,5,4,3,10,0.0,75.0
2016,3,11,32,28,23,25,24,22,96,76,56,1013,1011,1009,4,4,3,6,0.0,73.0
2016,3,12,32,29,26,25,24,24,94,80,62,1011,1010,1008,4,3,0,10,0.0,155.0
2016,3,14,35,29,23,21,15,7,62,41,11,1013,1011,1009,4,4,3,14,0.0,162.0
2016,4,1,26,22,19,20,18,16,96,77,48,1015,1010,1007,6,5,3,18,0.0,241.0
2016,4,3,32,28,24,26,24,22,89,75,56,1013,1011,1009,5,4,3,11,0.0,275.0
2016,4,5,31,28,25,27,24,17,100,76,54,1009,1007,1005,5,4,3,16,0.0,76.0
2016,4,6,32,29,26,26,25,24,84,74,58,1010,1008,1006,5,4,3,19,0.0,55.0
2016,4,7,32,29,26,27,26,25,95,80,63,1010,1008,1006,5,4,3,14,0.0,40.0
2016,4,8,32,29,26,27,25,21,95,76,56,1011,1008,1005,5,4,3,11,0.0,35.0
2016,4,9,33,29,26,27,26,23,100,81,66,1010,1008,1007,5,4,3,11,0.0,31.0
2016,4,10,32,29,25,26,25,21,89,74,58,1017,1009,1007,6,5,2,14,0.0,67.0
2016,4,11,33,30,27,27,26,22,89,77,62,1009,1006,1004,6,5,3,13,0.0,92.0
2016,4,12,33,30,27,27,27,26,89,79,60,1007,1005,1003,5,5,3,23,0.0,302.0
2016,4,13,32,30,28,27,26,25,89,76,65,1006,1004,1002,5,4,4,23,0.0,98.0
2016,4,14,33,30,28,27,26,25,89,73,63,1008,1006,1004,6,6,4,23,0.0,178.0
2016,4,15,33,30,27,27,25,22,89,75,63,1010,1007,1006,6,5,4,18,0.0,170.0
2016,4,16,33,30,27,27,26,23,89,73,63,1009,1006,1004,6,5,4,23,0.0,42.0
2016,4,17,33,29,26,25,24,24,84,70,56,1008,1007,1005,6,6,5,21,0.0,61.0
2016,4,18,33,30,26,26,24,24,84,68,53,1010,1008,1006,5,5,3,19,0.0,74.0
2016,4,19,33,30,27,26,25,23,84,72,58,1010,1008,1006,27,6,5,27,0.0,83.0
2016,4,20,33,29,26,26,24,21,89,71,51,1010,1008,1006,6,5,3,18,0.0,104.0
2016,4,21,33,29,26,26,25,24,84,71,53,1008,1006,1003,5,5,3,24,0.0,67.0
2016,4,22,32,29,27,26,26,24,84,75,58,1007,1005,1002,6,5,5,24,0.51,65.0
2016,4,23,34,31,28,27,26,25,89,73,55,1004,1002,1000,6,5,5,29,0.51,64.0
2016,4,24,33,31,29,28,27,26,84,75,68,1004,1003,1002,6,5,5,24,0.0,70.0
2016,4,25,33,31,29,28,27,26,86,77,62,1009,1006,1004,6,5,3,24,0.0,69.0
2016,4,26,34,31,27,27,26,25,84,73,55,1011,1009,1007,6,5,5,16,0.0,54.0
2016,4,27,33,30,27,27,26,25,89,70,51,1010,1007,1005,7,6,6,14,0.0,60.0
2016,4,28,34,31,28,27,26,25,89,71,55,1009,1006,1004,6,5,3,13,0.0,65.0
2016,4,29,34,31,28,27,26,25,84,70,53,1009,1007,1005,6,5,3,14,0.0,70.0
2016,4,30,35,31,28,28,26,20,97,70,47,1009,1006,1004,6,5,3,18,0.0,79.0
2016,5,1,34,30,25,27,26,21,94,72,55,1009,1006,1003,7,6,4,18,0.0,322.0
2016,5,3,33,27,21,25,22,19,83,67,49,1010,1007,1005,5,5,3,11,0.0,301.0
2016,5,5,34,30,25,23,22,19,79,60,39,1011,1008,1007,6,6,5,8,0.25,102.0
2016,5,6,34,29,25,26,24,22,89,70,49,1010,1008,1005,6,5,5,10,0.0,101.0
2016,5,7,33,29,24,26,24,23,89,74,53,1009,1008,1006,6,5,3,10,0.0,25.0
2016,5,8,33,29,25,25,24,21,81,65,49,1010,1008,1006,5,5,4,13,0.0,28.0
2016,5,9,33,30,27,26,26,25,94,73,53,1011,1008,1006,6,6,3,8,0.0,36.0
2016,5,10,34,31,28,27,26,25,89,76,60,1010,1008,1005,6,5,2,13,0.0,68.0
2016,5,11,34,31,28,27,25,20,89,66,36,1009,1006,1003,6,5,3,29,0.0,44.0
2016,5,12,34,31,28,27,26,23,89,69,46,1006,1004,1002,7,6,5,8,0.0,176.0
2016,5,13,29,26,23,26,23,20,100,84,66,1010,1006,1004,6,4,1,10,1.02,99.0
2016,5,14,34,28,22,27,24,22,89,71,42,1010,1007,1004,6,5,5,13,0.0,75.0
2016,5,15,34,31,27,27,26,25,89,72,49,1010,1008,1006,6,6,5,10,0.0,76.0
2016,5,16,34,31,27,27,26,24,89,73,58,1008,1006,1003,6,5,5,16,0.0,73.0
2016,5,17,32,30,28,28,27,26,89,78,68,1007,1005,1003,6,6,5,19,0.0,64.0
2016,5,18,34,30,25,27,26,23,89,74,55,1008,1005,1003,6,5,4,16,9.91,19.0
2016,5,19,28,26,24,26,25,23,96,92,85,1008,1006,1004,6,4,2,11,7.11,24.0
2016,5,20,29,27,24,25,24,23,96,90,71,1006,1003,1001,5,4,3,13,2.03,18.0
2016,5,21,28,26,24,26,24,24,100,92,79,1001,993,986,4,3,2,31,0.0,11.0
2016,5,22,30,27,24,26,25,23,94,84,74,1002,1000,998,6,5,3,10,0.0,75.0
2016,5,23,33,29,26,28,26,25,94,77,63,1003,1001,999,6,6,3,11,0.0,81.0
2016,5,24,34,30,26,27,25,24,89,78,56,1003,1001,998,6,5,3,11,0.0,91.0
2016,5,25,33,29,25,28,25,23,94,77,59,1004,1000,998,6,5,5,11,6.1,89.0
2016,5,26,33,28,24,27,25,21,89,71,53,1003,1002,1000,6,5,3,11,6.1,76.0
2016,5,27,33,30,27,27,26,23,89,76,60,1005,1003,1001,6,6,5,11,0.0,80.0
2016,5,28,34,30,26,28,26,24,89,75,55,1005,1003,1001,5,5,3,16,0.0,75.0
2016,5,29,34,30,26,27,27,26,87,75,62,1004,1003,1001,6,5,5,13,0.0,91.0
2016,5,30,34,31,28,27,26,25,94,74,63,1005,1003,1001,6,6,5,13,0.0,92.0
2016,5,31,34,31,26,27,25,23,89,75,58,1006,1004,1003,6,5,5,13,0.0,93.0
2016,6,1,33,29,26,26,25,23,85,73,53,1007,1005,1003,5,5,3,11,0.0,261.0
2016,6,5,34,30,26,27,26,24,84,73,53,1008,1006,1004,6,5,3,11,2.03,71.0
2016,6,6,34,30,26,26,25,24,89,70,56,1008,1006,1004,6,6,5,13,0.0,25.0
2016,6,7,34,30,26,27,25,21,94,76,52,1008,1006,1004,5,5,4,14,0.0,39.0
2016,6,8,32,29,27,26,26,25,94,86,70,1006,1004,1002,6,5,4,16,0.0,35.0
2016,6,9,26,26,26,25,25,25,94,94,94,1002,1002,1001,4,4,4,10,0.0,64.0
2016,6,10,30,28,27,27,25,24,84,83,79,1000,999,998,5,5,5,6,0.0,53.0
2016,6,11,30,28,25,26,24,23,94,88,79,1002,1001,1000,5,4,4,11,0.0,62.0
2016,6,12,28,26,24,25,24,23,100,89,79,1004,1002,1000,5,4,4,10,0.0,195.0
2016,6,13,28,26,24,26,24,23,94,92,89,1004,1002,999,5,4,3,11,0.0,30.0
2016,6,14,34,29,25,30,26,23,89,80,66,1002,1000,997,6,5,4,11,0.0,37.0
2016,6,15,32,29,27,27,26,25,89,79,70,1001,999,998,6,5,4,14,0.0,32.0
2016,6,16,33,30,28,27,26,26,89,78,66,1002,1000,999,6,5,5,13,0.0,38.0
2016,6,17,34,30,27,27,26,24,89,76,59,1004,1001,1000,6,5,4,13,0.0,24.0
2016,6,18,34,31,28,26,25,24,84,71,59,1006,1004,1003,6,6,5,18,0.0,49.0
2016,6,19,33,30,26,25,24,24,89,68,49,1007,1006,1004,6,6,5,14,0.0,44.0
2016,6,20,33,30,26,26,25,23,89,72,47,1008,1005,1003,27,6,3,16,0.0,41.0
2016,6,21,34,30,27,27,26,25,94,75,58,1007,1005,1003,6,6,5,13,0.0,43.0
2016,6,22,34,31,27,26,26,24,84,72,58,1007,1005,1003,6,6,5,14,0.0,43.0
2016,6,23,34,31,28,27,26,25,90,74,53,1006,1004,1001,6,5,0,11,0.0,46.0
