year,month,day,tempHigh,tempAvg,tempLow,DPHigh,DPAvg,DPLow,humidityHigh,humidityAvg,humidityLow,SLPHigh,SLPAvg,SLPLow,visibilityHigh,visibilityAvg,visibilityLow,windAvg,Rainfall,AQI
2016,6,24,33,30,27,27,26,24,91,75,51,1005,1003,1000,6,5,3,11,2.03,22.0
2016,6,25,34,30,27,27,26,25,89,74,51,1006,1003,1001,7,5,3,10,0.0,32.0
2016,6,26,33,29,26,27,26,24,89,73,53,1005,1003,1000,7,6,4,6,8.89,63.0
2016,6,27,35,31,26,26,26,25,89,72,49,1004,1002,999,6,5,4,13,8.89,64.0
2016,6,28,34,30,27,26,26,24,87,70,47,1004,1003,1001,6,6,5,16,1.02,45.0
2016,6,29,34,30,26,27,26,24,89,74,59,1005,1003,1002,6,6,5,13,0.0,49.0
2016,6,30,34,31,27,27,26,24,88,73,58,1004,1002,999,6,5,3,14,0.0,41.0
2016,7,1,33,30,27,26,25,24,89,74,51,1001,1000,998,6,5,3,18,0.0,335.0
2016,7,2,32,29,27,27,26,25,94,82,63,1002,1000,999,5,5,3,18,3.05,326.0
2016,7,5,28,27,25,27,26,24,96,92,87,1002,1001,999,5,4,3,14,9.91,100.0
2016,7,6,27,26,25,26,26,24,95,93,89,1002,1001,999,5,3,3,8,8.89,19.0
2016,7,7,32,29,26,27,26,25,95,81,65,1001,999,997,6,5,4,11,0.0,35.0
2016,7,9,31,29,27,27,26,24,89,81,71,999,998,997,5,5,3,14,1.02,76.0
2016,7,10,32,29,26,27,26,25,88,82,65,1000,998,997,6,5,3,21,5.08,65.0
2016,7,11,31,28,26,28,26,24,90,84,76,1001,1000,999,6,5,5,14,3.05,72.0
2016,7,12,31,28,26,27,26,25,95,83,71,1004,1002,1000,5,5,4,19,7.11,168.0
2016,7,13,31,29,26,27,26,25,94,85,74,1004,1002,999,6,5,3,14,24.89,41.0
2016,7,14,33,29,26,27,27,25,94,80,65,1003,1001,999,6,6,5,13,0.0,53.0
2016,7,15,33,29,26,26,26,25,95,82,60,1004,1002,999,6,5,4,18,1.02,39.0
2016,7,16,28,27,26,26,26,24,94,89,74,1008,1006,1003,6,5,3,19,4.06,36.0
2016,7,17,28,27,25,26,24,24,96,87,78,1009,1008,1006,5,4,1,13,25.91,50.0
2016,7,18,29,27,24,26,24,23,94,86,66,1008,1005,1003,5,5,0,13,11.94,52.0
2016,7,19,31,28,24,27,26,25,95,85,68,1005,1003,1001,6,5,3,18,0.25,55.0
2016,7,20,32,29,25,26,26,25,94,83,70,1005,1003,1002,6,5,3,8,6.1,45.0
2016,7,21,31,29,27,26,26,25,89,81,68,1006,1004,1003,6,5,5,13,0.0,42.0
2016,7,22,33,30,28,26,25,25,84,73,56,1007,1005,1004,6,6,5,16,0.0,39.0
2016,7,23,32,29,27,26,25,24,89,76,60,1007,1006,1005,6,5,5,18,0.0,44.0
2016,7,24,33,29,26,26,25,24,89,74,53,1008,1007,1005,6,5,5,14,0.0,39.0
2016,7,25,27,26,25,26,24,24,96,90,84,1010,1008,1007,5,4,3,11,13.97,36.0
2016,7,26,31,28,24,25,24,23,94,75,63,1010,1008,1006,6,6,5,6,0.0,73.0
2016,7,27,31,29,26,26,24,23,94,73,54,1010,1007,1005,6,5,5,5,0.0,58.0
2016,7,28,31,28,26,27,26,25,89,79,71,1007,1004,1001,6,5,5,5,20.07,44.0
2016,7,29,32,29,26,27,26,25,95,82,63,1005,1003,1001,6,5,3,6,2.03,49.0
2016,7,30,33,29,26,27,26,25,95,77,60,1004,1002,999,6,5,3,5,0.0,55.0
2016,7,31,33,29,26,27,26,25,95,81,60,1003,1001,998,6,5,4,5,7.87,49.0
2016,8,1,34,30,26,26,26,25,94,80,51,1001,999,996,6,5,5,6,0.0,248.0
2016,8,2,33,30,27,27,25,24,89,72,53,1000,998,995,5,5,5,14,0.25,296.0
2016,8,5,33,29,26,26,25,23,89,72,59,1003,1001,999,6,6,5,18,0.25,48.0
2016,8,6,33,29,26,26,25,23,94,79,59,1005,1003,1001,5,5,4,18,0.51,17.0
2016,8,7,32,29,25,26,26,24,96,81,70,1005,1003,1001,6,5,3,16,0.0,36.0
2016,8,8,32,29,26,28,26,24,94,81,60,1004,1002,1000,5,5,3,16,4.06,32.0
2016,8,9,27,26,25,25,24,24,96,92,84,1003,1001,999,5,4,2,14,0.0,85.0
2016,8,10,27,26,24,25,24,24,96,92,85,1003,1001,1000,5,4,2,18,17.02,38.0
2016,8,11,30,27,24,26,26,24,95,90,84,1005,1003,1002,5,4,3,11,12.95,158.0
2016,8,12,31,28,25,27,26,25,92,84,74,1005,1003,1001,6,5,5,10,1.02,167.0
2016,8,13,33,29,26,27,26,25,95,82,66,1004,1002,1000,6,5,3,13,1.02,40.0
2016,8,14,32,29,26,26,26,25,95,80,68,1003,1000,997,6,5,5,10,11.94,48.0
2016,8,15,32,29,26,27,26,25,92,76,60,1001,997,995,6,6,3,5,2.03,48.0
2016,8,16,34,30,27,28,26,24,89,75,62,1005,995,993,5,5,5,6,2.03,35.0
2016,8,17,29,28,27,27,25,23,89,82,71,999,997,996,6,5,0,16,0.25,30.0
2016,8,18,32,29,26,27,25,24,94,76,58,1002,1001,998,6,5,5,11,5.08,69.0
2016,8,19,33,30,27,27,26,24,95,77,56,1003,1002,1000,5,5,3,10,5.08,76.0
2016,8,20,31,29,27,27,27,26,95,87,70,1003,1001,1000,5,5,3,3,1.02,90.0
2016,8,21,26,26,25,26,24,24,100,94,88,1005,1002,998,4,4,3,23,19.05,64.0
2016,8,22,32,28,24,27,24,23,94,76,54,1007,1005,1004,6,5,3,8,2.03,80.0
2016,8,23,32,29,26,26,25,25,95,77,58,1006,1004,1002,5,5,5,5,0.0,80.0
2016,8,24,31,28,26,27,26,24,89,79,68,1004,1002,1000,5,5,4,8,0.76,78.0
2016,8,25,32,29,27,27,26,25,94,75,58,1005,1003,1001,5,5,3,3,0.0,72.0
2016,8,26,34,31,28,27,26,26,87,75,60,1006,1004,1002,6,5,5,2,0.0,77.0
2016,8,27,31,28,26,27,26,25,94,82,65,1009,1006,1004,5,5,5,13,0.0,49.0
2016,8,28,33,30,27,26,26,25,89,74,63,1009,1006,1004,6,5,5,10,4.06,40.0
2016,8,29,33,29,25,27,26,24,89,77,53,1007,1004,1001,6,5,2,3,29.97,62.0
2016,8,30,33,30,27,27,26,25,94,76,58,1006,1004,1001,6,6,5,8,0.0,44.0
2016,8,31,32,29,26,30,26,25,95,84,70,1007,1005,1003,5,5,3,13,2.03,35.0
2016,9,1,31,28,26,28,26,25,100,89,79,1008,1005,1002,6,4,1,13,2.03,274.0
2016,9,2,30,28,26,26,26,24,95,87,77,1005,1002,1000,5,5,3,11,0.0,242.0
2016,9,5,32,29,25,26,26,24,89,78,58,1003,1001,999,5,5,4,11,3.05,53.0
2016,9,6,31,29,27,27,26,25,94,87,83,1004,1002,1001,5,5,3,10,3.05,11.0
2016,9,7,32,29,26,26,25,24,92,78,60,1005,1003,1001,5,5,5,32,0.0,29.0
2016,9,8,33,29,26,26,26,24,89,74,60,1006,1004,1003,5,5,5,8,0.0,32.0
2016,9,9,33,30,27,25,25,24,84,73,51,1008,1006,1005,6,5,3,13,0.0,82.0
2016,9,11,31,28,26,26,26,25,94,80,68,1007,1005,1003,6,5,4,6,6.1,161.0
2016,9,12,31,29,27,26,26,25,94,83,70,1007,1005,1003,5,5,3,5,0.0,174.0
2016,9,13,32,29,25,26,25,24,96,78,65,1008,1006,1004,6,5,3,5,3.05,50.0
2016,9,14,32,29,26,26,24,23,89,76,62,1008,1006,1003,6,5,5,6,0.0,41.0
2016,9,15,33,30,27,26,25,24,89,72,51,1008,1005,1003,10,6,5,6,0.0,52.0
2016,9,16,32,29,25,26,25,25,96,79,58,1007,1005,1002,6,5,5,6,1.02,35.0
2016,9,17,32,29,26,27,25,24,95,80,60,1007,1005,1003,6,5,3,8,2.03,56.0
2016,9,19,32,29,26,27,26,25,89,78,60,1007,1005,1002,6,6,5,0,0.0,53.0
2016,9,20,33,30,27,26,25,24,94,78,53,1007,1005,1002,6,5,4,0,6.1,50.0
2016,9,21,34,30,26,26,25,24,89,73,53,1010,1007,1005,6,5,3,5,11.94,49.0
2016,9,23,34,29,25,26,25,24,96,72,53,1008,1006,1003,6,5,3,8,0.0,44.0
2016,9,24,33,30,26,27,25,24,89,73,53,1007,1005,1002,6,6,5,11,0.0,44.0
2016,9,25,33,29,26,27,26,24,94,75,51,1007,1005,1002,6,6,5,10,0.0,52.0
2016,9,26,33,29,25,28,26,24,94,73,56,1007,1006,1004,6,5,3,5,0.0,47.0
2016,9,27,33,30,27,28,27,26,100,81,65,1008,1006,1002,6,5,3,5,2.03,72.0
2016,9,28,32,29,26,28,26,24,94,81,65,1008,1005,1002,6,5,3,6,5.08,134.0
2016,9,29,33,29,26,26,26,25,91,75,58,1007,1005,1002,6,6,5,6,0.0,39.0
2016,9,30,34,31,27,26,26,25,94,75,55,1008,1004,1001,6,6,4,2,7.11,49.0
2016,10,1,34,30,26,26,26,24,89,74,51,1008,1007,1005,6,6,5,2,0.0,88.0
2016,10,2,33,30,27,27,26,24,94,77,58,1011,1008,1005,6,5,5,3,0.0,254.0
2016,10,4,31,28,24,26,25,23,94,82,68,1007,1005,1002,5,5,5,2,0.0,94.0
2016,10,5,33,30,27,27,26,25,95,86,60,1007,1004,1002,5,5,5,2,6.1,73.0
2016,10,6,34,30,26,27,25,24,94,73,51,1007,1005,1003,6,6,5,2,0.0,49.0
2016,10,7,34,31,27,27,26,24,94,77,56,1009,1006,1003,6,5,5,2,0.0,25.0
2016,10,8,33,29,26,27,26,24,89,75,58,1009,1007,1004,6,5,3,11,0.0,28.0
2016,10,9,33,30,26,26,26,25,95,78,66,1008,1006,1003,6,5,5,3,0.0,87.0
2016,10,11,28,26,24,25,24,22,94,88,75,1007,1005,1003,5,4,3,10,12.95,169.0
2016,10,12,26,24,23,25,24,23,96,92,85,1006,1005,1003,5,4,3,10,2.03,175.0
2016,10,13,30,27,24,26,25,24,94,85,74,1010,1007,1005,5,5,3,2,0.0,99.0
2016,10,14,32,29,26,26,26,25,96,83,70,1009,1007,1005,5,4,3,2,0.0,110.0
2016,10,15,33,29,26,26,26,25,96,82,66,1009,1007,1005,5,4,2,6,0.0,94.0
2016,10,16,33,30,27,26,26,25,89,75,63,1010,1007,1005,5,4,2,6,0.0,116.0
2016,10,17,34,30,26,28,26,25,89,77,63,1008,1006,1003,5,5,3,6,0.0,119.0
2016,10,18,33,29,25,26,26,24,99,77,53,1009,1006,1003,5,5,3,2,0.0,131.0
2016,10,19,33,30,26,27,26,25,94,75,58,1008,1005,1002,5,5,3,5,0.0,124.0
2016,10,20,34,30,26,26,25,24,94,72,51,1006,1004,1002,5,4,2,6,0.0,140.0
2016,10,21,34,30,25,25,21,15,96,62,30,1007,1005,1003,6,5,1,3,0.0,149.0
2016,10,22,34,29,23,24,19,14,89,56,21,1009,1006,1004,6,5,4,6,0.0,148.0
2016,10,23,34,28,23,25,20,15,83,57,30,1009,1005,1003,6,5,3,6,0.0,102.0
2016,10,24,33,29,25,24,21,15,78,60,25,1006,1004,1002,5,5,5,8,0.0,135.0
2016,10,26,34,30,26,25,23,22,89,73,52,1011,1008,1007,5,5,3,3,0.0,135.0
2016,10,27,33,29,25,25,23,22,96,75,49,1017,1011,1009,5,4,3,2,0.0,110.0
2016,10,28,32,29,25,26,24,23,89,81,66,1013,1010,1007,5,5,5,2,10.92,76.0
2016,10,29,32,28,24,25,23,22,97,79,46,1012,1010,1009,5,5,3,6,2.03,56.0
2016,10,30,30,27,24,25,24,23,97,79,58,1013,1011,1009,5,5,3,3,0.0,72.0
2016,10,31,34,30,26,26,24,21,89,71,46,1015,1013,1011,5,4,3,3,0.0,99.0
2016,11,1,34,30,26,25,24,22,92,74,44,1013,1012,1010,6,5,2,2,0.0,200.0
2016,11,2,33,29,25,25,23,20,89,69,36,1013,1011,1009,5,5,3,6,0.0,195.0
2016,11,5,24,22,20,23,21,13,94,86,47,1010,1006,1002,5,5,3,19,37.08,87.0
2016,11,6,26,23,20,24,22,20,97,93,89,1006,1004,1002,4,3,3,13,1.02,14.0
2016,11,7,28,24,21,24,23,23,94,86,72,1010,1008,1005,5,5,3,11,0.51,24.0
2016,11,8,29,26,22,23,21,15,94,75,40,1012,1010,1008,5,4,1,5,0.0,60.0
2016,11,9,29,26,21,23,21,19,90,67,51,1013,1010,1008,5,5,3,10,0.0,63.0
2016,11,10,30,26,22,23,21,20,94,72,52,1013,1011,1008,5,5,3,5,0.0,41.0
2016,11,11,29,25,21,22,19,16,94,67,42,1014,1012,1010,5,4,1,5,0.0,190.0
2016,11,12,31,26,20,23,20,18,91,73,51,1015,1013,1011,4,3,2,5,0.0,174.0
2016,11,13,30,25,20,22,20,17,95,69,38,1016,1013,1011,4,3,2,6,0.0,203.0
2016,11,14,31,26,21,21,19,15,94,66,31,1014,1012,1010,5,4,0,6,0.0,146.0
2016,11,16,30,26,21,22,20,17,88,70,42,1014,1012,1010,5,4,3,11,0.0,126.0
2016,11,17,29,24,20,22,21,20,88,73,58,1014,1012,1010,5,5,3,10,0.0,118.0
2016,11,18,29,24,21,22,21,19,91,75,56,1013,1010,1008,5,5,4,11,0.0,107.0
2016,11,19,29,24,19,20,17,13,88,62,26,1012,1010,1008,5,5,3,10,0.0,153.0
2016,11,20,29,23,18,19,17,15,88,64,34,1014,1011,1009,5,5,3,3,0.0,199.0
2016,11,21,29,24,19,20,18,17,88,70,44,1012,1010,1008,4,4,2,6,0.0,172.0
2016,11,22,28,23,18,20,17,13,94,66,34,1012,1010,1007,5,4,3,8,0.0,195.0
2016,11,23,28,23,18,18,17,15,89,66,42,1014,1011,1009,5,4,2,3,0.0,189.0
2016,11,24,28,23,19,19,17,12,94,69,37,1013,1011,1008,5,4,2,6,0.0,180.0
2016,11,25,28,23,18,19,18,16,88,69,40,1013,1010,1007,5,4,3,2,0.0,154.0
2016,11,26,27,22,18,21,18,16,94,74,48,1012,1010,1008,5,4,3,2,0.0,188.0
2016,11,27,29,23,18,19,18,17,94,69,44,1013,1010,1007,5,4,3,2,0.0,186.0
2016,11,28,28,23,18,19,17,16,89,70,40,1014,1011,1009,5,4,3,0,0.0,182.0
2016,11,29,29,23,18,19,18,16,94,71,48,1015,1013,1011,5,3,0,0,0.0,166.0
2016,11,30,30,24,19,21,18,16,94,70,38,1016,1013,1012,5,5,3,2,0.0,199.0
2016,12,1,30,24,19,20,19,17,96,74,40,1016,1014,1012,5,4,0,2,0.0,358.0
2016,12,2,31,26,21,21,19,17,91,71,47,1016,1014,1012,5,4,3,3,0.0,177.0
2016,12,4,30,26,21,21,19,17,83,66,48,1016,1013,1011,4,4,3,10,0.0,100.0
2016,12,5,30,24,19,20,19,18,94,68,46,1015,1013,1010,5,4,3,10,0.0,89.0
2016,12,6,30,24,19,21,19,18,94,71,46,1015,1013,1011,5,4,1,3,0.0,57.0
2016,12,7,31,24,18,19,18,15,94,74,31,1015,1012,1010,5,4,3,5,0.0,40.0
2016,12,8,30,24,18,19,17,13,94,70,35,1013,1011,1009,5,4,1,3,0.0,54.0
2016,12,9,30,24,18,19,17,13,94,67,25,1012,1009,1006,5,4,2,2,0.0,56.0
2016,12,10,30,24,18,20,18,16,89,66,37,1011,1009,1007,4,4,3,10,0.0,39.0
2016,12,11,31,24,19,21,18,17,88,69,40,1012,1009,1007,5,4,3,8,0.0,234.0
2016,12,12,29,24,19,20,17,12,94,70,37,1016,1010,1008,4,3,2,3,0.0,274.0
2016,12,13,28,22,17,25,17,13,88,67,35,1013,1011,1008,4,3,2,5,0.0,295.0
2016,12,15,28,22,17,18,17,16,94,74,48,1015,1012,1010,5,3,1,10,0.0,319.0
2016,12,16,27,22,17,18,17,16,89,74,42,1015,1013,1011,5,4,0,3,0.0,238.0
2016,12,17,27,22,17,19,17,16,89,68,44,1015,1013,1010,4,4,2,5,0.0,274.0
2016,12,18,27,22,18,19,17,14,94,74,46,1016,1014,1012,4,3,2,2,0.0,330.0
2016,12,19,27,22,17,19,17,15,94,73,37,1016,1013,1011,3,2,0,3,0.0,168.0
2016,12,20,25,21,16,18,17,17,94,77,54,1015,1012,1010,3,2,0,0,0.0,471.0
2016,12,21,25,21,17,19,17,14,94,73,40,1015,1013,1010,3,2,0,5,0.0,343.0
2016,12,22,27,22,18,19,17,16,94,71,48,1014,1011,1009,3,3,2,6,0.0,349.0
2016,12,23,27,23,19,19,18,16,94,74,44,1012,1010,1008,4,3,1,2,0.0,351.0
2016,12,24,28,24,20,21,19,17,88,74,44,1012,1010,1009,4,3,1,0,0.0,230.0
2016,12,25,27,22,18,21,19,18,100,77,58,1014,1012,1010,4,3,0,0,0.0,310.0
2016,12,26,27,22,18,21,18,16,94,79,52,1014,1012,1009,4,2,0,3,0.0,338.0
2016,12,27,28,23,18,18,17,14,97,70,46,1016,1013,1010,4,2,0,5,0.0,301.0
2016,12,28,26,21,17,19,18,16,100,77,54,1014,1013,1010,4,2,0,10,0.0,193.0
2016,12,29,29,23,18,21,18,16,94,75,51,1016,1014,1011,5,4,3,5,0.0,245.0
2016,12,30,27,22,17,19,18,17,94,74,46,1017,1015,1013,4,3,0,0,0.0,347.0
2016,12,31,27,22,17,18,16,12,94,67,29,1016,1014,1012,4,3,0,2,0.0,353.0
2017,1,1,28,22,16,18,14,10,88,62,34,1017,1014,1012,4,3,1,3,0.0,312.0
2017,1,2,29,22,16,18,16,14,90,66,37,1016,1014,1011,4,3,2,2,0.0,323.0
2017,1,3,28,22,17,18,16,11,94,67,35,1015,1012,1010,5,4,1,6,0.0,276.0
2017,1,4,27,22,17,18,16,13,94,69,31,1014,1012,1010,4,3,1,6,0.0,66.0
2017,1,5,27,21,16,18,16,13,94,66,40,1014,1011,1009,5,3,1,11,0.0,95.0
2017,1,6,26,21,16,18,16,14,94,71,44,1014,1012,1010,4,3,0,13,0.0,52.0
2017,1,7,27,21,16,17,16,14,94,70,48,1012,1010,1008,3,2,1,8,0.0,29.0
2017,1,8,28,21,15,15,13,9,88,58,32,1013,1010,1008,4,3,2,11,0.0,30.0
2017,1,9,29,22,16,16,14,12,88,59,35,1012,1010,1008,4,4,2,8,0.0,11.0
2017,1,10,28,22,16,14,13,11,82,54,25,1012,1010,1008,4,3,1,13,0.0,30.0
2017,1,11,27,21,15,16,13,9,82,59,34,1013,1011,1009,5,4,3,16,0.0,95.0
2017,1,12,26,20,15,12,9,5,72,47,28,1014,1012,1010,5,4,3,18,0.0,154.0
2017,1,13,26,20,14,11,9,7,72,52,36,1015,1013,1011,5,4,2,18,0.0,182.0
2017,1,14,23,19,15,17,8,5,77,48,24,1016,1014,1012,4,4,3,19,0.0,185.0
2017,1,15,24,19,13,13,11,9,82,58,33,1016,1014,1012,4,3,1,18,0.0,335.0
2017,1,16,26,19,13,16,13,8,88,62,32,1015,1013,1011,4,3,2,13,0.0,316.0
2017,1,17,26,20,14,14,12,10,94,56,31,1016,1014,1011,4,3,1,10,0.0,310.0
2017,1,19,29,22,16,15,13,8,88,56,27,1017,1015,1013,4,3,1,13,0.0,249.0
2017,1,20,28,21,14,18,14,10,88,61,24,1018,1015,1013,4,3,1,11,0.0,217.0
2017,1,21,27,21,16,15,13,10,82,55,29,1018,1016,1013,4,3,1,14,0.0,273.0
2017,1,22,28,22,15,17,15,13,88,64,35,1018,1015,1013,4,3,1,10,0.0,310.0
2017,1,23,28,21,15,17,15,9,94,66,32,1019,1015,1011,4,3,2,6,0.0,313.0
2017,1,24,28,22,17,16,14,11,94,58,35,1018,1016,1014,4,3,1,6,0.0,339.0
2017,1,25,30,23,16,16,14,11,77,53,28,1019,1016,1014,5,4,2,3,0.0,223.0
2017,1,26,31,24,18,18,16,15,94,62,32,1018,1016,1013,4,4,3,2,0.0,268.0
2017,1,27,29,22,16,17,16,14,94,61,32,1015,1014,1013,4,3,3,2,0.0,240.0
2017,1,28,27,22,17,19,17,15,88,68,48,1016,1013,1011,3,3,1,2,0.0,259.0
2017,1,29,26,23,20,17,16,12,78,63,53,1015,1013,1011,4,4,3,10,0.0,257.0
2017,1,30,26,21,17,16,14,13,88,62,40,1015,1012,1011,4,3,3,11,0.0,148.0
2017,1,31,27,21,16,16,14,12,83,63,40,1015,1013,1012,4,3,1,6,0.0,215.0
2017,2,1,28,22,16,16,14,11,88,59,34,1016,1014,1012,4,2,0,14,0.0,292.0
2017,2,2,29,23,17,16,12,8,83,51,21,1018,1015,1013,4,2,1,14,0.0,246.0
2017,2,3,26,18,14,13,12,12,48,40,32,1017,1016,1015,3,3,3,11,0.0,278.0
2017,2,4,31,22,14,13,13,11,84,53,31,1016,1013,1011,5,4,2,6,0.0,69.0
2017,2,5,33,24,17,19,13,6,86,49,11,1014,1012,1010,5,4,3,3,0.0,77.0
2017,2,6,30,24,18,20,17,13,94,61,27,1013,1011,1009,4,3,1,6,0.0,73.0
2017,2,7,26,21,17,20,18,16,96,76,50,1013,1011,1010,4,3,0,3,0.0,30.0
2017,2,8,28,22,17,19,17,14,99,73,42,1015,1012,1010,4,2,0,5,0.0,29.0
2017,2,9,29,22,16,17,12,6,88,53,19,1014,1012,1010,5,4,1,11,0.0,11.0
2017,2,10,29,22,16,17,13,6,94,56,25,1014,1012,1010,4,3,0,11,0.0,68.0
2017,2,11,30,24,18,19,15,9,83,58,23,1016,1014,1013,3,3,3,2,0.0,65.0
2017,2,12,31,24,19,19,16,14,94,57,35,1017,1016,1014,4,4,1,10,0.0,124.0
2017,2,13,31,25,19,16,13,8,83,48,15,1018,1017,1015,5,4,1,13,0.0,178.0
2017,2,14,32,26,19,16,12,6,73,47,13,1020,1018,1015,27,5,2,11,0.0,218.0
2017,2,15,31,26,20,19,13,8,71,45,25,1019,1017,1014,4,4,3,11,0.0,123.0
2017,2,16,30,24,18,18,14,11,83,55,24,1017,1015,1013,4,3,1,5,0.0,351.0
2017,2,17,31,24,17,20,15,8,88,58,24,1016,1014,1011,4,3,1,5,0.0,330.0
2017,2,18,31,24,18,21,18,15,94,66,38,1016,1014,1012,4,3,1,2,0.0,397.0
2017,2,19,28,23,18,21,18,16,95,73,42,1015,1012,1009,3,2,1,3,0.0,269.0
2017,2,20,30,26,21,22,21,19,88,74,58,1012,1009,1006,3,2,2,8,0.0,210.0
2017,2,21,29,26,22,23,22,20,94,80,58,1012,1010,1008,4,4,3,18,0.0,88.0
2017,2,22,30,26,22,24,22,21,98,78,61,1013,1011,1009,4,4,3,14,0.0,63.0
2017,2,23,29,25,21,23,22,20,94,77,54,1014,1012,1010,4,4,3,14,0.0,78.0
2017,2,24,30,26,21,23,19,17,94,68,45,1015,1013,1011,5,4,2,8,0.0,138.0
2017,2,25,31,24,18,18,12,3,85,52,9,1014,1012,1010,6,4,3,6,0.0,184.0
2017,2,26,29,23,18,17,13,6,77,49,23,1012,1010,1008,4,4,3,8,0.0,239.0
2017,2,27,29,23,18,19,17,15,78,58,40,1015,1013,1011,4,4,3,8,0.0,244.0
2017,2,28,31,27,22,19,14,8,78,49,24,1014,1012,1010,4,4,3,6,0.0,194.0
2017,3,1,32,25,18,19,13,4,88,52,9,1014,1011,1009,4,3,1,8,0.0,228.0
2017,3,2,31,24,18,19,16,10,94,55,25,1014,1010,1008,4,3,2,5,0.0,266.0
2017,3,3,32,27,22,23,21,17,95,71,40,1011,1008,1006,3,3,2,6,0.0,201.0
2017,3,4,31,26,22,25,21,18,94,70,39,1011,1009,1007,4,4,2,5,0.0,65.0
2017,3,5,31,26,21,22,19,17,88,64,34,1011,1009,1006,5,5,3,10,0.0,153.0
2017,3,6,30,24,19,23,20,13,94,73,40,1011,1008,1006,5,4,2,13,0.0,85.0
2017,3,7,30,26,22,23,21,19,94,72,46,1011,1009,1007,5,4,3,5,0.0,31.0
2017,3,8,29,24,20,23,21,16,89,79,54,1011,1009,1007,4,4,3,3,0.76,29.0
2017,3,9,30,24,19,21,17,14,78,61,27,1010,1007,1006,5,4,3,11,0.76,18.0
2017,3,10,30,26,22,24,22,20,89,76,56,1010,1008,1006,5,4,3,13,3.05,68.0
2017,3,11,27,24,21,23,21,20,94,88,72,1011,1009,1007,4,4,3,11,7.11,50.0
2017,3,12,25,23,21,22,21,20,95,84,67,1011,1009,1007,4,3,3,6,0.0,129.0
2017,3,13,30,26,21,22,19,16,94,65,39,1014,1012,1010,5,4,2,11,0.0,144.0
2017,3,14,31,24,18,17,12,8,61,42,17,1015,1012,1010,6,5,3,16,0.0,150.0
2017,3,15,31,24,18,15,10,7,68,38,14,1014,1012,1010,6,5,3,18,0.0,155.0
2017,3,16,30,24,18,14,11,6,60,42,22,1012,1010,1008,6,5,3,18,0.0,191.0
2017,3,17,30,24,18,20,16,12,78,60,35,1011,1009,1007,4,4,3,3,0.0,282.0
2017,3,18,31,26,20,24,20,17,88,73,58,1013,1010,1009,4,4,3,5,0.0,186.0
2017,3,19,31,26,20,23,21,16,88,70,52,1014,1011,1010,4,4,3,8,0.0,179.0
2017,3,20,25,23,21,22,21,18,94,83,65,1013,1011,1009,4,3,1,6,0.0,166.0
2017,3,21,28,23,19,19,17,15,94,68,35,1014,1012,1011,5,4,2,11,0.0,140.0
2017,3,22,30,24,19,20,17,15,92,60,35,1014,1011,1009,4,4,3,6,0.0,189.0
2017,3,23,30,25,20,23,19,16,89,68,48,1012,1010,1008,5,4,2,6,0.0,183.0
2017,3,24,31,26,21,25,22,17,95,77,34,1012,1010,1008,5,3,1,5,0.0,254.0
2017,3,25,31,26,20,23,21,18,94,69,46,1013,1011,1009,5,4,2,6,0.0,136.0
